Source path,Class name,Line count,Method count,Field count,WMC,LCOM4,TCC,CBO,Maintainability index
src/main/java/org/openrewrite/mainframe/jcl/JclIsoVisitor.java,org.openrewrite.mainframe.jcl.JclIsoVisitor,43,8,0,8,8,0.0,10,74.2687901655955
src/main/java/org/openrewrite/mainframe/jcl/JclLineReader.java,org.openrewrite.mainframe.jcl.JclLineReader,197,3,1,75,1,0.0,7,35.24190474824685
src/main/java/org/openrewrite/mainframe/jcl/JclParser.java,org.openrewrite.mainframe.jcl.JclParser,88,4,0,6,4,0.0,22,53.46984490772298
src/main/java/org/openrewrite/mainframe/jcl/JclParsingException.java,org.openrewrite.mainframe.jcl.JclParsingException,10,1,1,1,1,1.0,1,68.58910133025125
src/main/java/org/openrewrite/mainframe/jcl/JclVisitor.java,org.openrewrite.mainframe.jcl.JclVisitor,70,10,0,10,1,0.0,5,65.73972237600718
src/main/java/org/openrewrite/mainframe/jcl/internal/JclParserVisitor.java,org.openrewrite.mainframe.jcl.internal.JclParserVisitor,238,17,6,35,2,0.022058823529411766,28,59.235150253213554
src/main/java/org/openrewrite/mainframe/jcl/internal/JclPrinter.java,org.openrewrite.mainframe.jcl.internal.JclPrinter,120,14,2,20,1,0.01098901098901099,12,65.57907319230395
src/main/java/org/openrewrite/mainframe/jcl/internal/grammar/JCLLexer.java,org.openrewrite.mainframe.jcl.internal.grammar.JCLLexer,451,12,52,12,12,0.0,2,53.54313173470635
src/main/java/org/openrewrite/mainframe/jcl/internal/grammar/JCLParser.java,org.openrewrite.mainframe.jcl.internal.grammar.JCLParser,1664,34,67,132,11,0.09090909090909091,31,44.99726801464881
src/main/java/org/openrewrite/mainframe/jcl/internal/grammar/JCLParserBaseListener.java,org.openrewrite.mainframe.jcl.internal.grammar.JCLParserBaseListener,322,52,0,52,52,0.0,1,82.59205450479516
src/main/java/org/openrewrite/mainframe/jcl/internal/grammar/JCLParserBaseVisitor.java,org.openrewrite.mainframe.jcl.internal.grammar.JCLParserBaseVisitor,180,24,0,24,24,0.0,2,74.45349418156735
src/main/java/org/openrewrite/mainframe/jcl/internal/grammar/JCLParserListener.java,org.openrewrite.mainframe.jcl.internal.grammar.JCLParserListener,247,48,0,48,48,0.0,1,84.34582767446469
src/main/java/org/openrewrite/mainframe/jcl/internal/grammar/JCLParserVisitor.java,org.openrewrite.mainframe.jcl.internal.grammar.JCLParserVisitor,154,24,0,24,24,0.0,1,82.25487713013797
src/main/java/org/openrewrite/mainframe/jcl/search/FindWord.java,org.openrewrite.mainframe.jcl.search.FindWord,46,3,5,12,2,0.3333333333333333,14,56.439639995817494
